년도,시군구코드,시도명,,폴리곤,총사고건수,총사망자수,총중상자수,총경상자수,총부상신고자수,사고분석유형명,중심점UTMK X좌표,중심점UTMK Y좌표
2019,31110,울산광역시 중구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59111,"POLYGON  (( 1167071.21130000 1731770.41480000, 1167076.75450000 1731770.96070000, 1167086.13420000 1731773.80600000, 1167088.63880000 1731775.14480000, 1167089.24550000 1731774.96070000, 1167099.00000000 1731774.00000000, 1167108.75450000 1731774.96070000",19,0,6,23,2,U턴중 / 기타 / 안전거리미확보,1167040,1731843
2019,31110,울산광역시 중구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59112,"POLYGON  (( 1166971.30840000 1732972.24290000, 1166974.57350000 1732976.22150000, 1166979.19400000 1732984.86580000, 1166982.03930000 1732994.24550000, 1166983.00000000 1733004.00000000, 1166982.03930000 1733013.75450000, 1166979.19400000 1733023.13420000",13,0,2,16,2,기타 / 안전거리미확보,1166901,1733026
2019,31110,울산광역시 중구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59113,"POLYGON  (( 1166462.00000000 1731303.00000000, 1166461.03930000 1731312.75450000, 1166459.03830000 1731319.35090000, 1166460.57350000 1731321.22150000, 1166465.19400000 1731329.86580000, 1166468.03930000 1731339.24550000, 1166468.47260000 1731343.64540000",11,0,0,15,1,U턴중 / 기타 / 안전거리미확보,1166395,1731354
2019,31140,울산광역시 남구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59115,"POLYGON  (( 1167038.00000000 1726083.00000000, 1167037.03930000 1726092.75450000, 1167034.19400000 1726102.13420000, 1167030.86600000 1726108.36030000, 1167030.34630000 1726113.63720000, 1167030.35530000 1726113.64470000, 1167036.57350000 1726121.22150000",14,0,1,16,1,U턴중 / 기타 / 안전거리미확보,1166969,1726122
2019,31140,울산광역시 남구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59116,"POLYGON  (( 1167262.00000000 1726433.00000000, 1167261.03930000 1726442.75450000, 1167258.19400000 1726452.13420000, 1167253.57350000 1726460.77850000, 1167247.35530000 1726468.35530000, 1167239.77850000 1726474.57350000, 1167232.77160000 1726478.31870000",13,0,8,7,3,기타 / 안전거리미확보,1167173,1726454
2019,31140,울산광역시 남구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59117,"POLYGON  (( 1165784.19010000 1728325.86770000, 1165793.00000000 1728325.00000000, 1165802.75450000 1728325.96070000, 1165812.13420000 1728328.80600000, 1165820.77850000 1728333.42650000, 1165828.35530000 1728339.64470000, 1165834.57350000 1728347.22150000",16,0,6,17,0,기타 / 신호위반 / 안전거리미확보,1165741,1728395
2019,31140,울산광역시 남구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59118,"POLYGON  (( 1163886.36340000 1727709.96550000, 1163889.13420000 1727710.80600000, 1163897.77850000 1727715.42650000, 1163905.35530000 1727721.64470000, 1163911.57350000 1727729.22150000, 1163916.19400000 1727737.86580000, 1163919.03930000 1727747.24550000",21,0,5,24,0,기타 / 안전거리미확보,1163844,1727777
2019,31140,울산광역시 남구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59119,"POLYGON  (( 1163908.39590000 1729504.94590000, 1163918.00000000 1729504.00000000, 1163927.75450000 1729504.96070000, 1163937.13420000 1729507.80600000, 1163945.77850000 1729512.42650000, 1163947.06380000 1729513.48130000, 1163948.13420000 1729513.80600000",20,0,3,28,2,기타 / 안전거리미확보,1163894,1729587
2019,31140,울산광역시 남구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59120,"POLYGON  (( 1159914.00000000 1729570.00000000, 1159913.64290000 1729573.62610000, 1159920.00000000 1729573.00000000, 1159920.08760000 1729573.00860000, 1159920.24550000 1729572.96070000, 1159930.00000000 1729572.00000000, 1159939.75450000 1729572.96070000",36,0,13,41,7,기타 / 안전거리미확보,1159886,1729635
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59122,"POLYGON  (( 1174031.00000000 1722932.00000000, 1174030.85230000 1722933.50000000, 1174031.00000000 1722935.00000000, 1174030.49300000 1722940.14800000, 1174032.03930000 1722945.24550000, 1174033.00000000 1722955.00000000, 1174032.03930000 1722964.75450000",8,0,3,7,0,기타,1173974,1722946
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59123,"POLYGON  (( 1174799.49260000 1723561.81190000, 1174805.57350000 1723569.22150000, 1174810.19400000 1723577.86580000, 1174813.03930000 1723587.24550000, 1174814.00000000 1723597.00000000, 1174813.03930000 1723606.75450000, 1174810.44070000 1723615.32100000",7,0,3,8,0,기타 / 신호위반,1174758,1723622
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59124,"POLYGON  (( 1173776.11200000 1722975.00120000, 1173776.24550000 1722974.96070000, 1173786.00000000 1722974.00000000, 1173791.14800000 1722974.50700000, 1173796.24550000 1722972.96070000, 1173806.00000000 1722972.00000000, 1173815.75450000 1722972.96070000",17,0,5,16,0,기타,1173727,1723063
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59125,"POLYGON  (( 1174861.05120000 1723840.36660000, 1174862.57350000 1723842.22150000, 1174867.19400000 1723850.86580000, 1174870.03930000 1723860.24550000, 1174871.00000000 1723870.00000000, 1174870.03930000 1723879.75450000, 1174869.16620000 1723882.63270000",24,1,10,28,1,기타 / 안전거리미확보,1174838,1723978
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59126,"POLYGON  (( 1175013.00000000 1724646.00000000, 1175012.45920000 1724651.49110000, 1175013.19400000 1724652.86580000, 1175016.03930000 1724662.24550000, 1175017.00000000 1724672.00000000, 1175016.03930000 1724681.75450000, 1175013.19400000 1724691.13420000",6,0,0,16,0,기타,1174962,1724667
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59127,"POLYGON  (( 1174087.26730000 1725151.02630000, 1174096.75450000 1725151.96070000, 1174106.13420000 1725154.80600000, 1174114.77850000 1725159.42650000, 1174122.35530000 1725165.64470000, 1174128.57350000 1725173.22150000, 1174133.19400000 1725181.86580000",7,0,3,9,0,U턴중 / 기타,1174095,1725225
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59128,"POLYGON  (( 1173910.85720000 1724799.34870000, 1173911.57350000 1724800.22150000, 1173916.19400000 1724808.86580000, 1173919.03930000 1724818.24550000, 1173920.00000000 1724828.00000000, 1173919.88680000 1724829.14970000, 1173922.03930000 1724836.24550000",7,0,5,3,0,기타 / 안전거리미확보,1173854,1724839
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59129,"POLYGON  (( 1175174.08870000 1726545.66880000, 1175181.13420000 1726547.80600000, 1175189.77850000 1726552.42650000, 1175197.35530000 1726558.64470000, 1175203.57350000 1726566.22150000, 1175208.19400000 1726574.86580000, 1175211.03930000 1726584.24550000",10,0,6,6,0,기타 / 신호위반 / 안전거리미확보,1175130,1726588
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59130,"POLYGON  (( 1174520.00000000 1725815.00000000, 1174519.03930000 1725824.75450000, 1174516.19400000 1725834.13420000, 1174511.57350000 1725842.77850000, 1174505.35530000 1725850.35530000, 1174497.77850000 1725856.57350000, 1174489.13420000 1725861.19400000",7,0,2,5,1,기타 / 안전거리미확보,1174432,1725829
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59131,"POLYGON  (( 1175136.08970000 1725671.75800000, 1175140.57350000 1725677.22150000, 1175145.19400000 1725685.86580000, 1175148.03930000 1725695.24550000, 1175149.00000000 1725705.00000000, 1175148.03930000 1725714.75450000, 1175145.19400000 1725724.13420000",9,0,6,6,0,기타 / 안전거리미확보,1175084,1725725
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59132,"POLYGON  (( 1175279.54620000 1727930.87720000, 1175285.35530000 1727935.64470000, 1175291.57350000 1727943.22150000, 1175296.19400000 1727951.86580000, 1175299.03930000 1727961.24550000, 1175300.00000000 1727971.00000000, 1175299.03930000 1727980.75450000",9,0,0,10,0,U턴중 / 기타 / 신호위반,1175223,1727997
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59133,"POLYGON  (( 1174769.78210000 1728670.35350000, 1174771.35530000 1728671.64470000, 1174777.57350000 1728679.22150000, 1174782.19400000 1728687.86580000, 1174785.03930000 1728697.24550000, 1174786.00000000 1728707.00000000, 1174785.03930000 1728716.75450000",16,0,7,12,0,U턴중 / 기타 / 신호위반,1174694,1728715
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59134,"POLYGON  (( 1175325.00000000 1727152.00000000, 1175324.75380000 1727154.50000000, 1175325.00000000 1727157.00000000, 1175324.03930000 1727166.75450000, 1175321.19400000 1727176.13420000, 1175317.34830000 1727183.32900000, 1175316.19400000 1727187.13420000",7,0,2,10,0,기타 / 신호위반 / 안전거리미확보,1175268,1727161
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59135,"POLYGON  (( 1174754.00000000 1725391.00000000, 1174753.03930000 1725400.75450000, 1174750.19400000 1725410.13420000, 1174745.57350000 1725418.77850000, 1174739.35530000 1725426.35530000, 1174731.77850000 1725432.57350000, 1174723.13420000 1725437.19400000",13,0,6,7,0,기타,1174650,1725401
2019,31170,울산광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59136,"POLYGON  (( 1174934.00000000 1724247.00000000, 1174933.33850000 1724253.71660000, 1174934.57350000 1724255.22150000, 1174939.19400000 1724263.86580000, 1174942.03930000 1724273.24550000, 1174942.11040000 1724273.96770000, 1174944.19400000 1724277.86580000",18,0,6,15,0,U턴중 / 기타,1174902,1724357
2019,31200,울산광역시 북구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59138,"POLYGON  (( 1167668.53480000 1738084.76170000, 1167669.77850000 1738085.42650000, 1167677.35530000 1738091.64470000, 1167683.57350000 1738099.22150000, 1167688.19400000 1738107.86580000, 1167691.03930000 1738117.24550000, 1167692.00000000 1738127.00000000",11,0,3,8,1,기타 / 안전거리미확보,1167618,1738165
2019,31200,울산광역시 북구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59139,"POLYGON  (( 1168689.00000000 1732063.00000000, 1168688.03930000 1732072.75450000, 1168687.63670000 1732074.08150000, 1168690.19400000 1732078.86580000, 1168693.03930000 1732088.24550000, 1168694.00000000 1732098.00000000, 1168693.03930000 1732107.75450000",11,0,0,16,3,기타 / 안전거리미확보,1168632,1732103
2019,31200,울산광역시 북구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59140,"POLYGON  (( 1168335.00000000 1732073.00000000, 1168334.03930000 1732082.75450000, 1168331.19400000 1732092.13420000, 1168327.74530000 1732098.58620000, 1168327.03930000 1732105.75450000, 1168324.19400000 1732115.13420000, 1168319.57350000 1732123.77850000",8,1,4,10,1,기타 / 안전거리미확보,1168272,1732083
2019,31710,울산광역시 울주군내에서 2019년도에 반경100m 이내 다른사고8건 이상 발생지역,59142,"POLYGON  (( 1164491.16140000 1716714.96900000, 1164501.00000000 1716714.00000000, 1164520.50900000 1716715.92150000, 1164539.26830000 1716721.61200000, 1164556.55700000 1716730.85300000, 1164571.71070000 1716743.28930000, 1164584.14700000 1716758.44300000",11,0,4,10,0,기타,1164435,1716832
2019,36110,세종특별자치시 세종특별자치시내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59144,"POLYGON  (( 981352.00000000 1844127.00000000, 981351.67910000 1844130.25770000, 981356.57350000 1844136.22150000, 981361.19400000 1844144.86580000, 981364.03930000 1844154.24550000, 981365.00000000 1844164.00000000, 981364.03930000 1844173.75450000, 98136",8,0,4,5,0,과속 / 기타,981288,1844160
2019,36110,세종특별자치시 세종특별자치시내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59145,"POLYGON  (( 978388.00000000 1833405.00000000, 978387.64170000 1833408.63820000, 978388.96170000 1833412.99000000, 978389.77850000 1833413.42650000, 978397.35530000 1833419.64470000, 978403.57350000 1833427.22150000, 978408.19400000 1833435.86580000, 97841",8,0,3,4,2,U턴중 / 기타 / 신호위반,978339,1833428
2019,41111,경기도 수원시 장안구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59147,"POLYGON  (( 956946.37090000 1921193.07060000, 956946.86580000 1921192.80600000, 956956.24550000 1921189.96070000, 956966.00000000 1921189.00000000, 956975.75450000 1921189.96070000, 956985.13420000 1921192.80600000, 956993.77850000 1921197.42650000, 95700",15,0,5,14,1,기타 / 신호위반 / 안전거리미확보,956930,1921260
2019,41111,경기도 수원시 장안구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59148,"POLYGON  (( 953059.00000000 1921367.00000000, 953058.99840000 1921367.01640000, 953063.19400000 1921374.86580000, 953066.03930000 1921384.24550000, 953067.00000000 1921394.00000000, 953066.03930000 1921403.75450000, 953064.23190000 1921409.71270000, 95306",9,1,4,14,0,기타 / 안전거리미확보,953013,1921412
2019,41111,경기도 수원시 장안구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59149,"POLYGON  (( 955782.27520000 1921285.42110000, 955787.75450000 1921285.96070000, 955793.64830000 1921287.74860000, 955796.24550000 1921286.96070000, 955806.00000000 1921286.00000000, 955815.75450000 1921286.96070000, 955825.13420000 1921289.80600000, 95583",10,0,7,13,1,기타 / 신호위반,955770,1921333
2019,41111,경기도 수원시 장안구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59150,"POLYGON  (( 957685.00000000 1921409.00000000, 957684.03930000 1921418.75450000, 957681.19400000 1921428.13420000, 957676.57350000 1921436.77850000, 957670.69060000 1921443.94690000, 957667.57350000 1921449.77850000, 957661.35530000 1921457.35530000, 95765",14,0,6,14,1,기타 / 안전거리미확보,957570,1921449
2019,41111,경기도 수원시 장안구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59151,"POLYGON  (( 958202.14830000 1921495.59690000, 958204.24550000 1921494.96070000, 958214.00000000 1921494.00000000, 958223.75450000 1921494.96070000, 958233.13420000 1921497.80600000, 958234.08320000 1921498.31330000, 958235.24550000 1921497.96070000, 95824",26,0,8,29,2,U턴중 / 기타 / 신호위반,958253,1921557
2019,41111,경기도 수원시 장안구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59152,"POLYGON  (( 956052.00000000 1921349.00000000, 956051.03930000 1921358.75450000, 956048.19400000 1921368.13420000, 956046.95680000 1921370.44890000, 956048.13420000 1921370.80600000, 956056.77850000 1921375.42650000, 956064.35530000 1921381.64470000, 95607",22,0,5,25,3,기타 / 안전거리미확보,956003,1921413
2019,41111,경기도 수원시 장안구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,59153,"POLYGON  (( 956803.55300000 1921370.79580000, 956805.22150000 1921369.42650000, 956813.86580000 1921364.80600000, 956823.24550000 1921361.96070000, 956833.00000000 1921361.00000000, 956842.75450000 1921361.96070000, 956852.13420000 1921364.80600000, 95686",10,0,2,12,0,기타 / 신호위반,956797,1921418
